Country,Year,Status,GDP,Population,Schooling,Lifeexpectancy,AdultMortality,infantdeaths,under-fivedeaths
UnitedStatesofAmerica,2011,Developed,,,,78.7,16,25,29
UnitedStatesofAmerica,2010,Developed,,,,78.7,15,25,30
UnitedStatesofAmerica,2009,Developed,,,,78.5,18,26,31
UnitedStatesofAmerica,2008,Developed,,,,78.2,18,27,31
UnitedStatesofAmerica,2007,Developed,,,,78.1,11,27,32
UnitedStatesofAmerica,2006,Developed,,,,77.8,113,28,33
UnitedStatesofAmerica,2005,Developed,,,,77.5,112,28,33
UnitedStatesofAmerica,2004,Developed,,,,77.5,111,28,33
UnitedStatesofAmerica,2003,Developed,,,,77.2,114,28,33
UnitedStatesofAmerica,2002,Developed,,,,77,115,28,33
UnitedStatesofAmerica,2001,Developed,,,,76.9,115,28,33
UnitedStatesofAmerica,2000,Developed,,,,76.8,114,28,33
Uruguay,2015,Developing,15524.84247,3431552,15.5,77,116,0,0
Uruguay,2014,Developing,16737.89827,3419546,15.5,76.8,117,0,0
Uruguay,2013,Developing,16881.2568,3485,15.5,76.8,117,0,0
Uruguay,2012,Developing,1592.6819,3396777,15.5,76.5,118,0,0
Uruguay,2011,Developing,14166.4998,3385624,15.5,77,111,0,1
Uruguay,2010,Developing,11938.212,3374415,15.6,76.3,118,0,1
Uruguay,2009,Developing,9415.17386,3362755,15.5,76.6,118,0,1
Uruguay,2008,Developing,962.312164,335824,15.7,76.4,119,1,1
Uruguay,2007,Developing,79.69746,3339741,15.3,75.4,124,1,1
Uruguay,2006,Developing,5877.87678,333143,15.2,76.2,117,1,1
Uruguay,2005,Developing,522.951116,3325612,15.5,75.7,123,1,1
Uruguay,2004,Developing,4117.38853,332496,15.5,75.4,122,1,1
Uruguay,2003,Developing,3622.52284,3325637,15,75.4,121,1,1
Uruguay,2002,Developing,488.768855,3327773,14.7,75.4,124,1,1
Uruguay,2001,Developing,6281.37747,332713,14.2,75.2,123,1,1
Uruguay,2000,Developing,6871.897677,3321245,14,75.1,131,1,1
Uzbekistan,2015,Developing,2137.576852,312989,12.1,69.4,184,15,17
Uzbekistan,2014,Developing,25.448414,37577,12.1,69.2,184,16,18
Uzbekistan,2013,Developing,197.551233,32432,12,69.1,185,17,19
Uzbekistan,2012,Developing,174.468298,297745,12,68.8,184,18,21
Uzbekistan,2011,Developing,1564.966945,293394,12,68.5,183,19,22
Uzbekistan,2010,Developing,1377.8214,285624,11.9,68.3,183,20,23
Uzbekistan,2009,Developing,1213.265328,277674,11.8,68,183,21,24
Uzbekistan,2008,Developing,182.28625,27328,11.9,67.9,184,22,25
Uzbekistan,2007,Developing,83.476942,26868,11.8,67.8,184,22,26
Uzbekistan,2006,Developing,654.2838373,2648825,11.8,67.6,185,23,27
Uzbekistan,2005,Developing,546.776852,26167,11.7,67.3,192,24,28
Uzbekistan,2004,Developing,465.1198869,2586435,11.6,67.8,183,24,29
Uzbekistan,2003,Developing,396.129969,2556765,11.3,67.2,183,25,30
Uzbekistan,2002,Developing,383.3494997,2527185,11,67.1,186,27,32
Uzbekistan,2001,Developing,456.734892,2496445,10.7,67.4,185,28,34
Uzbekistan,2000,Developing,558.221144,24654,10.6,67.1,189,30,36
Vanuatu,2015,Developing,285.83414,26463,10.8,72,13,0,0
Vanuatu,2014,Developing,3148.36513,25885,10.8,71.7,134,0,0
Vanuatu,2013,Developing,3167.34356,253142,10.8,71.6,135,0,0
Vanuatu,2012,Developing,3158.58688,247485,10.8,71.4,138,0,0
Vanuatu,2011,Developing,3275.91684,241871,10.8,71.2,141,0,0
Vanuatu,2010,Developing,2965.82434,236295,10.8,71,145,0,0
Vanuatu,2009,Developing,2643.441423,23785,10.7,78,149,0,0
Vanuatu,2008,Developing,2697.961375,22534,10.7,75,153,0,0
Vanuatu,2007,Developing,2393.367265,219953,10.7,73,157,0,0
Vanuatu,2006,Developing,247.97823,214634,10.6,71,161,0,0
Vanuatu,2005,Developing,1886.433359,2937,10.6,69.9,165,0,0
Vanuatu,2004,Developing,1787.94723,24143,10.7,69.6,169,0,0
Vanuatu,2003,Developing,158.52724,198964,10.4,69.4,173,0,0
Vanuatu,2002,Developing,1353.934819,193956,10.2,69.3,176,0,0
Vanuatu,2001,Developing,1362.61731,18929,10.1,69.1,179,0,0
Vanuatu,2000,Developing,1469.849149,18563,9.6,69,18,0,0
Venezuela(BolivarianRepublicof),2015,Developing,,,14.3,74.1,157,9,10
Venezuela(BolivarianRepublicof),2014,Developing,,,14.2,73.9,158,9,10
Venezuela(BolivarianRepublicof),2013,Developing,,,14.2,73.8,159,9,10
Venezuela(BolivarianRepublicof),2012,Developing,,,14.1,73.7,161,9,10
Venezuela(BolivarianRepublicof),2011,Developing,,,14.1,73.8,158,9,10
Venezuela(BolivarianRepublicof),2010,Developing,,,14,73.7,158,9,10
Venezuela(BolivarianRepublicof),2009,Developing,,,14,73.6,166,9,10
Venezuela(BolivarianRepublicof),2008,Developing,,,13.4,73.2,168,9,10
Venezuela(BolivarianRepublicof),2007,Developing,,,12.9,73.4,165,9,10
Venezuela(BolivarianRepublicof),2006,Developing,,,12.4,73.6,163,9,11
Venezuela(BolivarianRepublicof),2005,Developing,,,11.8,73.6,158,9,11
Venezuela(BolivarianRepublicof),2004,Developing,,,11.6,73.3,161,10,11
Venezuela(BolivarianRepublicof),2003,Developing,,,11.6,72.4,172,10,12
Venezuela(BolivarianRepublicof),2002,Developing,,,11,73.1,167,10,12
Venezuela(BolivarianRepublicof),2001,Developing,,,10.4,72.5,169,10,12
Venezuela(BolivarianRepublicof),2000,Developing,,,10.6,72.5,168,11,13
VietNam,2015,Developing,,,12.6,76,127,28,35
VietNam,2014,Developing,,,12.5,75.9,128,28,35
VietNam,2013,Developing,,,12.3,75.7,129,28,35
VietNam,2012,Developing,,,12.2,75.6,13,29,36
VietNam,2011,Developing,,,12,75.4,131,29,36
VietNam,2010,Developing,,,11.9,75.2,133,29,35
VietNam,2009,Developing,,,11.7,75,134,29,35
VietNam,2008,Developing,,,11.6,74.9,135,28,35
VietNam,2007,Developing,,,11.4,74.7,136,28,35
VietNam,2006,Developing,,,11.3,74.6,136,28,35
VietNam,2005,Developing,,,11.1,74.4,136,29,36
VietNam,2004,Developing,,,11,74.2,136,29,36
VietNam,2003,Developing,,,10.9,74,137,30,37
VietNam,2002,Developing,,,10.7,73.8,137,30,39
VietNam,2001,Developing,,,10.6,73.6,138,32,41
VietNam,2000,Developing,,,10.4,73.4,139,33,43
Yemen,2015,Developing,,,9,65.7,224,37,47
Yemen,2014,Developing,,,9,65.4,228,37,47
Yemen,2013,Developing,,,9,65.4,226,36,46
Yemen,2012,Developing,,,9,64.7,236,36,46
Yemen,2011,Developing,,,8.6,64.6,234,35,45
Yemen,2010,Developing,,,8.5,64.4,233,35,45
Yemen,2009,Developing,,,8.4,64.1,235,36,46
Yemen,2008,Developing,,,8.5,63.8,238,37,47
Yemen,2007,Developing,,,8.6,63.4,24,38,49
Yemen,2006,Developing,,,8.7,63,242,39,51
Yemen,2005,Developing,,,8.6,62.6,245,40,53
Yemen,2004,Developing,,,8.4,62.2,247,42,56
Yemen,2003,Developing,,,8.2,61.9,249,43,58
Yemen,2002,Developing,,,8,61.5,25,45,61
Yemen,2001,Developing,,,7.9,61.1,251,46,63
Yemen,2000,Developing,,,7.7,68,252,48,66
Zambia,2015,Developing,1313.889646,161587,12.5,61.8,33,27,40
Zambia,2014,Developing,1738.8822,1562974,12.5,61.1,314,28,41
Zambia,2013,Developing,185.793359,1515321,12.5,63,328,29,42
Zambia,2012,Developing,1734.93612,14699937,12.3,59.2,349,29,43
Zambia,2011,Developing,1644.619672,14264756,12,58.2,366,29,44
Zambia,2010,Developing,1463.213573,138533,11.8,58,363,30,45
Zambia,2009,Developing,1139.11233,13456417,11.6,57.4,368,30,47
Zambia,2008,Developing,1369.68249,1382517,11.4,55.7,45,31,49
Zambia,2007,Developing,114.587985,12725974,11.1,52.6,487,32,51
Zambia,2006,Developing,13.154199,12383446,10.9,58,526,33,52
Zambia,2005,Developing,691.3178164,1252156,10.7,49.3,554,34,55
Zambia,2004,Developing,53.2772217,11731746,10.5,47.9,578,36,59
Zambia,2003,Developing,429.1583434,11421984,10.2,46.4,64,39,62
Zambia,2002,Developing,377.135244,111249,10,45.5,69,41,66
Zambia,2001,Developing,378.2736238,1824125,9.8,44.6,611,43,70
Zambia,2000,Developing,341.955625,1531221,9.6,43.8,614,44,72
Zimbabwe,2015,Developing,118.69383,15777451,10.3,67,336,22,32
Zimbabwe,2014,Developing,127.47462,15411675,10.3,59.2,371,23,34
Zimbabwe,2013,Developing,111.227396,155456,10.4,58,399,25,36
Zimbabwe,2012,Developing,955.648466,1471826,9.8,56.6,429,26,39
Zimbabwe,2011,Developing,839.927936,14386649,10.1,54.9,464,28,42
Zimbabwe,2010,Developing,713.63562,1486317,10,52.4,527,29,44
Zimbabwe,2009,Developing,65.824121,1381599,9.9,50,587,30,45
Zimbabwe,2008,Developing,325.678573,13558469,9.7,48.2,632,30,46
Zimbabwe,2007,Developing,396.9982166,1332999,9.6,46.6,67,29,46
Zimbabwe,2006,Developing,414.796232,13124267,9.5,45.4,7,28,45
Zimbabwe,2005,Developing,444.76575,129432,9.3,44.6,717,28,43
Zimbabwe,2004,Developing,454.366654,12777511,9.2,44.3,723,27,42
Zimbabwe,2003,Developing,453.3511552,12633897,9.5,44.5,715,26,41
Zimbabwe,2002,Developing,57.34834,125525,10,44.8,73,25,40
Zimbabwe,2001,Developing,548.587312,12366165,9.8,45.3,686,25,39
Zimbabwe,2000,Developing,547.3588785,12222251,9.8,46,665,24,39
